timestamp,total_water_quantity_ticks,total_water_products_ticks,total_water_rinse_ticks,total_water_cleaning_ticks,rfu,total_coffee_bean_quantity_g,total_coffee_beans_left_rear_g,total_coffee_beans_right_front_g,total_coffee_powder_chute_g,cleaning_counter,brewcycles_left,brewcycles_right,cycles_rinse_clean_left,cycles_rinse_clean_right,time_milk_cs,heating_time_boiler_left_cs,heating_time_boiler_right_cs,time_hot_water_cs,time_steam_left_cs,time_steam_right_cs,heat_time_steam_boiler_1_cs,heat_time_steam_boiler_2_cs,time_air_pump_cs,milk_cycles_left,milk_cycles_right,reset_date_day,reset_date_month,reset_date_year,rfu2,reset_time_second,reset_time_minute,reset_time_hour,rfu3,time_milk_steam_left_cs,time_milk_steam_right_cs,total_coffee_beans_grinder_adjustment_g,absolute_counter,time_powder_cs,total_powder_quantity_left_g,total_powder_quantity_right_g,total_coffee_beans_3_g,total_coffee_beans_4_g
1783491165,529838,188959,122672,216706,0,24448,10234,11967,0,82,1734,0,422,0,94791,0,0,104,0,0,0,0,73364,628,0,12,6,25,0,23,36,15,0,169426,0,435,2315,0,0,0,1812,0
1783491167,529838,188959,122672,216706,0,24448,10234,11967,0,82,1734,0,422,0,94791,0,0,104,0,0,0,0,73364,628,0,12,6,25,0,23,36,15,0,169426,0,435,2315,0,0,0,1812,0
1783491170,529838,188959,122672,216706,0,24448,10234,11967,0,82,1734,0,422,0,94791,0,0,104,0,0,0,0,73364,628,0,12,6,25,0,23,36,15,0,169426,0,435,2315,0,0,0,1812,0
1783491174,529838,188959,122672,216706,0,24448,10234,11967,0,82,1734,0,422,0,94791,0,0,104,0,0,0,0,73364,628,0,12,6,25,0,23,36,15,0,169426,0,435,2315,0,0,0,1812,0
1783491175,529838,188959,122672,216706,0,24448,10234,11967,0,82,1734,0,422,0,94791,0,0,104,0,0,0,0,73364,628,0,12,6,25,0,23,36,15,0,169426,0,435,2315,0,0,0,1812,0
1783491175,529838,188959,122672,216706,0,24448,10234,11967,0,82,1734,0,422,0,94791,0,0,104,0,0,0,0,73364,628,0,12,6,25,0,23,36,15,0,169426,0,435,2315,0,0,0,1812,0
1783491179,529838,188959,122672,216706,0,24448,10234,11967,0,82,1734,0,422,0,94791,0,0,104,0,0,0,0,73364,628,0,12,6,25,0,23,36,15,0,169426,0,435,2315,0,0,0,1812,0
1783491180,529838,188959,122672,216706,0,24448,10234,11967,0,82,1734,0,422,0,94791,0,0,104,0,0,0,0,73364,628,0,12,6,25,0,23,36,15,0,169426,0,435,2315,0,0,0,1812,0
1783491181,529838,188959,122672,216706,0,24448,10234,11967,0,82,1734,0,422,0,94791,0,0,104,0,0,0,0,73364,628,0,12,6,25,0,23,36,15,0,169426,0,435,2315,0,0,0,1812,0
1783491182,529838,188959,122672,216706,0,24448,10234,11967,0,82,1734,0,422,0,94791,0,0,104,0,0,0,0,73364,628,0,12,6,25,0,23,36,15,0,169426,0,435,2315,0,0,0,1812,0
1783491186,529838,188959,122672,216706,0,24448,10234,11967,0,82,1734,0,422,0,94791,0,0,104,0,0,0,0,73364,628,0,12,6,25,0,23,36,15,0,169426,0,435,2315,0,0,0,1812,0
1783491191,529838,188959,122672,216706,0,24448,10234,11967,0,82,1734,0,422,0,94791,0,0,104,0,0,0,0,73364,628,0,12,6,25,0,23,36,15,0,169426,0,435,2315,0,0,0,1812,0
1783491195,530100,188959,122934,216706,0,24448,10234,11967,0,82,1734,0,424,0,94791,0,0,104,0,0,0,0,73364,628,0,12,6,25,0,23,36,15,0,169512,0,435,2315,0,0,0,1812,0
1783491196,530100,188959,122934,216706,0,24448,10234,11967,0,82,1734,0,424,0,94791,0,0,104,0,0,0,0,73364,628,0,12,6,25,0,23,36,15,0,169512,0,435,2315,0,0,0,1812,0
1783491491,530100,188959,122934,216706,0,24448,10234,11967,0,82,1734,0,424,0,94791,0,0,104,0,0,0,0,73364,628,0,12,6,25,0,23,36,15,0,169512,0,435,2315,0,0,0,1812,0
1783492320,530100,188959,122934,216706,0,24448,10234,11967,0,82,1734,0,424,0,94791,0,0,104,0,0,0,0,73364,628,0,12,6,25,0,23,36,15,0,169512,0,435,2315,0,0,0,1812,0
1783492375,530185,188995,122983,216706,0,24456,10242,11967,0,82,1735,0,424,0,94906,0,0,104,0,0,0,0,73425,629,0,12,6,25,0,23,36,15,0,169512,0,435,2316,0,0,0,1812,0
1783492376,530185,188995,122983,216706,0,24456,10242,11967,0,82,1735,0,424,0,94906,0,0,104,0,0,0,0,73425,629,0,12,6,25,0,23,36,15,0,169512,0,435,2316,0,0,0,1812,0
1783492638,530185,188995,122983,216706,0,24456,10242,11967,0,82,1735,0,424,0,94906,0,0,104,0,0,0,0,73425,629,0,12,6,25,0,23,36,15,0,169512,0,435,2316,0,0,0,1812,0
1783492773,530185,188995,122983,216706,0,24456,10242,11967,0,82,1735,0,424,0,94906,0,0,104,0,0,0,0,73425,629,0,12,6,25,0,23,36,15,0,169512,0,435,2316,0,0,0,1812,0
1783492782,530185,188995,122983,216706,0,24456,10242,11967,0,82,1735,0,424,0,94906,0,0,104,0,0,0,0,73425,629,0,12,6,25,0,23,36,15,0,169512,0,435,2316,0,0,0,1812,0
1783494306,530225,188995,123023,216706,0,24456,10242,11967,0,82,1735,0,424,0,94906,0,0,104,0,0,0,0,73425,629,0,12,6,25,0,23,36,15,0,169599,0,435,2316,0,0,0,1812,0
1783494424,530341,189111,123023,216706,0,24466,10242,11977,0,82,1736,0,424,0,94906,0,0,104,0,0,0,0,73425,629,0,12,6,25,0,23,36,15,0,169599,0,435,2317,0,0,0,1812,0
1783494442,530341,189111,123023,216706,0,24466,10242,11977,0,82,1736,0,424,0,94906,0,0,104,0,0,0,0,73425,629,0,12,6,25,0,23,36,15,0,169599,0,435,2317,0,0,0,1812,0
1783494453,530341,189111,123023,216706,0,24466,10242,11977,0,82,1736,0,424,0,94906,0,0,104,0,0,0,0,73425,629,0,12,6,25,0,23,36,15,0,169599,0,435,2317,0,0,0,1812,0
1783494508,530567,189337,123023,216706,0,24466,10242,11977,0,82,1736,0,424,0,94906,0,0,104,0,0,0,0,73425,629,0,12,6,25,0,23,36,15,0,169599,0,435,2319,0,0,0,1812,0
1783494778,530567,189337,123023,216706,0,24483,10242,11994,0,82,1737,0,424,0,94906,0,0,104,0,0,0,0,73425,629,0,12,6,25,0,23,36,15,0,169599,0,435,2319,0,0,0,1812,0
1783495972,530567,189337,123023,216706,0,24483,10242,11994,0,82,1737,0,424,0,94906,0,0,104,0,0,0,0,73425,629,0,12,6,25,0,23,36,15,0,169599,0,435,2319,0,0,0,1812,0
1783496027,530793,189563,123023,216706,0,24483,10242,11994,0,82,1737,0,424,0,94906,0,0,104,0,0,0,0,73425,629,0,12,6,25,0,23,36,15,0,169599,0,435,2319,0,0,0,1812,0
1783496279,530793,189563,123023,216706,0,24501,10242,12012,0,82,1738,0,424,0,94906,0,0,104,0,0,0,0,73425,629,0,12,6,25,0,23,36,15,0,169599,0,435,2321,0,0,0,1812,0
1783496280,530793,189563,123023,216706,0,24501,10242,12012,0,82,1738,0,424,0,94906,0,0,104,0,0,0,0,73425,629,0,12,6,25,0,23,36,15,0,169599,0,435,2321,0,0,0,1812,0
1783496297,530793,189563,123023,216706,0,24501,10242,12012,0,82,1738,0,424,0,94906,0,0,104,0,0,0,0,73425,629,0,12,6,25,0,23,36,15,0,169599,0,435,2321,0,0,0,1812,0
1783496773,530793,189563,123023,216706,0,24501,10242,12012,0,82,1738,0,424,0,94906,0,0,104,0,0,0,0,73425,629,0,12,6,25,0,23,36,15,0,169599,0,435,2321,0,0,0,1812,0
1783496868,530878,189599,123072,216706,0,24509,10250,12012,0,82,1739,0,424,0,95021,0,0,104,0,0,0,0,73486,630,0,12,6,25,0,23,36,15,0,169599,0,435,2322,0,0,0,1812,0
1783496927,530914,189635,123072,216706,0,24509,10250,12012,0,82,1739,0,424,0,95021,0,0,104,0,0,0,0,73547,630,0,12,6,25,0,23,36,15,0,169599,0,435,2322,0,0,0,1812,0
1783497180,530963,189635,123121,216706,0,24517,10258,12012,0,82,1740,0,424,0,95136,0,0,104,0,0,0,0,73547,631,0,12,6,25,0,23,36,15,0,169599,0,435,2323,0,0,0,1812,0
1783497181,530963,189635,123121,216706,0,24517,10258,12012,0,82,1740,0,424,0,95136,0,0,104,0,0,0,0,73547,631,0,12,6,25,0,23,36,15,0,169599,0,435,2323,0,0,0,1812,0
1783497199,530963,189635,123121,216706,0,24517,10258,12012,0,82,1740,0,424,0,95136,0,0,104,0,0,0,0,73547,631,0,12,6,25,0,23,36,15,0,169599,0,435,2323,0,0,0,1812,0
1783497318,531031,189703,123121,216706,0,24534,10275,12012,0,82,1741,0,424,0,95136,0,0,104,0,0,0,0,73547,631,0,12,6,25,0,23,36,15,0,169599,0,435,2325,0,0,0,1812,0
1783497442,531031,189703,123121,216706,0,24534,10275,12012,0,82,1741,0,424,0,95136,0,0,104,0,0,0,0,73547,631,0,12,6,25,0,23,36,15,0,169599,0,435,2325,0,0,0,1812,0
1783497451,531031,189703,123121,216706,0,24534,10275,12012,0,82,1741,0,424,0,95136,0,0,104,0,0,0,0,73547,631,0,12,6,25,0,23,36,15,0,169599,0,435,2325,0,0,0,1812,0
1783497452,531031,189703,123121,216706,0,24534,10275,12012,0,82,1741,0,424,0,95136,0,0,104,0,0,0,0,73547,631,0,12,6,25,0,23,36,15,0,169599,0,435,2325,0,0,0,1812,0
1783497525,531071,189703,123161,216706,0,24534,10275,12012,0,82,1741,0,424,0,95136,0,0,104,0,0,0,0,73547,631,0,12,6,25,0,23,36,15,0,169684,0,435,2325,0,0,0,1812,0
1783497870,531071,189703,123161,216706,0,24534,10275,12012,0,82,1741,0,424,0,95136,0,0,104,0,0,0,0,73547,631,0,12,6,25,0,23,36,15,0,169684,0,435,2325,0,0,0,1812,0
1783498081,531156,189739,123210,216706,0,24543,10284,12012,0,82,1742,0,424,0,95251,0,0,104,0,0,0,0,73608,632,0,12,6,25,0,23,36,15,0,169684,0,435,2326,0,0,0,1812,0
1783498082,531156,189739,123210,216706,0,24543,10284,12012,0,82,1742,0,424,0,95251,0,0,104,0,0,0,0,73608,632,0,12,6,25,0,23,36,15,0,169684,0,435,2326,0,0,0,1812,0
1783498190,531156,189739,123210,216706,0,24543,10284,12012,0,82,1742,0,424,0,95251,0,0,104,0,0,0,0,73608,632,0,12,6,25,0,23,36,15,0,169684,0,435,2326,0,0,0,1812,0
1783498324,531156,189739,123210,216706,0,24543,10284,12012,0,82,1742,0,424,0,95251,0,0,104,0,0,0,0,73608,632,0,12,6,25,0,23,36,15,0,169684,0,435,2326,0,0,0,1812,0
1783498333,531156,189739,123210,216706,0,24543,10284,12012,0,82,1742,0,424,0,95251,0,0,104,0,0,0,0,73608,632,0,12,6,25,0,23,36,15,0,169684,0,435,2326,0,0,0,1812,0
1783498557,531196,189739,123250,216706,0,24543,10284,12012,0,82,1742,0,424,0,95251,0,0,104,0,0,0,0,73608,632,0,12,6,25,0,23,36,15,0,169770,0,435,2326,0,0,0,1812,0
1783498832,531232,189775,123250,216706,0,24550,10284,12012,0,82,1743,0,424,0,95251,0,0,104,0,0,0,0,73608,632,0,12,6,25,0,23,36,15,0,169770,0,435,2327,0,0,0,1819,0
1783498982,531348,189891,123250,216706,0,24557,10284,12019,0,82,1744,0,424,0,95251,0,0,104,0,0,0,0,73608,632,0,12,6,25,0,23,36,15,0,169770,0,435,2328,0,0,0,1819,0
1783498983,531348,189891,123250,216706,0,24557,10284,12019,0,82,1744,0,424,0,95251,0,0,104,0,0,0,0,73608,632,0,12,6,25,0,23,36,15,0,169770,0,435,2328,0,0,0,1819,0
1783499045,531348,189891,123250,216706,0,24557,10284,12019,0,82,1744,0,424,0,95251,0,0,104,0,0,0,0,73608,632,0,12,6,25,0,23,36,15,0,169770,0,435,2328,0,0,0,1819,0
1783499051,531348,189891,123250,216706,0,24557,10284,12019,0,82,1744,0,424,0,95251,0,0,104,0,0,0,0,73608,632,0,12,6,25,0,23,36,15,0,169770,0,435,2328,0,0,0,1819,0
1783499153,531348,189891,123250,216706,0,24557,10284,12019,0,82,1744,0,424,0,95251,0,0,104,0,0,0,0,73608,632,0,12,6,25,0,23,36,15,0,169770,0,435,2328,0,0,0,1819,0
1783501548,531348,189891,123250,216706,0,24557,10284,12019,0,82,1744,0,424,0,95251,0,0,104,0,0,0,0,73608,632,0,12,6,25,0,23,36,15,0,169770,0,435,2328,0,0,0,1819,0
1783501685,531410,189953,123250,216706,0,24572,10284,12019,0,82,1745,0,424,0,95251,0,0,104,0,0,0,0,73608,632,0,12,6,25,0,23,36,15,0,169770,0,435,2330,0,0,0,1834,0
1783501686,531410,189953,123250,216706,0,24572,10284,12019,0,82,1745,0,424,0,95251,0,0,104,0,0,0,0,73608,632,0,12,6,25,0,23,36,15,0,169770,0,435,2330,0,0,0,1834,0
1783501900,531410,189953,123250,216706,0,24572,10284,12019,0,82,1745,0,424,0,95251,0,0,104,0,0,0,0,73608,632,0,12,6,25,0,23,36,15,0,169770,0,435,2330,0,0,0,1834,0
1783505751,531410,189953,123250,216706,0,24572,10284,12019,0,82,1745,0,424,0,95251,0,0,104,0,0,0,0,73608,632,0,12,6,25,0,23,36,15,0,169770,0,435,2330,0,0,0,1834,0
1783506046,531410,189953,123250,216706,0,24572,10284,12019,0,82,1745,0,424,0,95251,0,0,104,0,0,0,0,73608,632,0,12,6,25,0,23,36,15,0,169770,0,435,2330,0,0,0,1834,0
1783506052,531410,189953,123250,216706,0,24572,10284,12019,0,82,1745,0,424,0,95251,0,0,104,0,0,0,0,73608,632,0,12,6,25,0,23,36,15,0,169770,0,435,2330,0,0,0,1834,0
1783506377,531636,190179,123250,216706,0,24585,10284,12032,0,82,1746,0,424,0,95251,0,0,104,0,0,0,0,73608,632,0,12,6,25,0,23,36,15,0,169770,0,435,2332,0,0,0,1834,0
1783507032,531636,190179,123250,216706,0,24585,10284,12032,0,82,1746,0,424,0,95251,0,0,104,0,0,0,0,73608,632,0,12,6,25,0,23,36,15,0,169770,0,435,2332,0,0,0,1834,0
1783507078,531752,190295,123250,216706,0,24592,10284,12039,0,82,1747,0,424,0,95251,0,0,104,0,0,0,0,73608,632,0,12,6,25,0,23,36,15,0,169770,0,435,2333,0,0,0,1834,0
1783507355,531752,190295,123250,216706,0,24592,10284,12039,0,82,1747,0,424,0,95251,0,0,104,0,0,0,0,73608,632,0,12,6,25,0,23,36,15,0,169770,0,435,2333,0,0,0,1834,0
1783508407,531752,190295,123250,216706,0,24592,10284,12039,0,82,1747,0,424,0,95251,0,0,104,0,0,0,0,73608,632,0,12,6,25,0,23,36,15,0,169770,0,435,2333,0,0,0,1834,0
1783508537,531820,190363,123250,216706,0,24592,10284,12039,0,82,1747,0,424,0,95251,0,0,104,0,0,0,0,73608,632,0,12,6,25,0,23,36,15,0,169770,0,435,2333,0,0,0,1834,0
1783508810,531820,190363,123250,216706,0,24610,10302,12039,0,82,1748,0,424,0,95251,0,0,104,0,0,0,0,73608,632,0,12,6,25,0,23,36,15,0,169770,0,435,2335,0,0,0,1834,0
1783508873,531905,190399,123299,216706,0,24619,10311,12039,0,82,1749,0,424,0,95441,0,0,104,0,0,0,0,73759,633,0,12,6,25,0,23,36,15,0,169770,0,435,2336,0,0,0,1834,0
1783509146,531905,190399,123299,216706,0,24619,10311,12039,0,82,1749,0,424,0,95441,0,0,104,0,0,0,0,73759,633,0,12,6,25,0,23,36,15,0,169770,0,435,2336,0,0,0,1834,0
1783509270,531905,190399,123299,216706,0,24619,10311,12039,0,82,1749,0,424,0,95441,0,0,104,0,0,0,0,73759,633,0,12,6,25,0,23,36,15,0,169770,0,435,2336,0,0,0,1834,0
1783509279,531905,190399,123299,216706,0,24619,10311,12039,0,82,1749,0,424,0,95441,0,0,104,0,0,0,0,73759,633,0,12,6,25,0,23,36,15,0,169770,0,435,2336,0,0,0,1834,0
1783509683,531945,190399,123339,216706,0,24619,10311,12039,0,82,1749,0,424,0,95441,0,0,104,0,0,0,0,73759,633,0,12,6,25,0,23,36,15,0,169855,0,435,2336,0,0,0,1834,0
1783509761,532013,190467,123339,216706,0,24637,10329,12039,0,82,1750,0,424,0,95441,0,0,104,0,0,0,0,73759,633,0,12,6,25,0,23,36,15,0,169855,0,435,2338,0,0,0,1834,0
1783509850,532098,190503,123388,216706,0,24645,10337,12039,0,82,1751,0,424,0,95556,0,0,104,0,0,0,0,73820,634,0,12,6,25,0,23,36,15,0,169855,0,435,2339,0,0,0,1834,0
1783509938,532214,190619,123388,216706,0,24652,10337,12046,0,82,1752,0,424,0,95556,0,0,104,0,0,0,0,73820,634,0,12,6,25,0,23,36,15,0,169855,0,435,2340,0,0,0,1834,0
1783510007,532282,190687,123388,216706,0,24670,10355,12046,0,82,1753,0,424,0,95556,0,0,104,0,0,0,0,73820,634,0,12,6,25,0,23,36,15,0,169855,0,435,2342,0,0,0,1834,0
1783510074,532397,190802,123388,216706,0,24676,10355,12052,0,82,1754,0,424,0,95556,0,0,104,0,0,0,0,73820,634,0,12,6,25,0,23,36,15,0,169855,0,435,2343,0,0,0,1834,0
1783510178,532465,190870,123388,216706,0,24695,10374,12052,0,82,1755,0,424,0,95556,0,0,104,0,0,0,0,73820,634,0,12,6,25,0,23,36,15,0,169855,0,435,2345,0,0,0,1834,0
1783510233,532465,190870,123388,216706,0,24695,10374,12052,0,82,1755,0,424,0,95556,0,0,104,0,0,0,0,73820,634,0,12,6,25,0,23,36,15,0,169855,0,435,2345,0,0,0,1834,0
1783510279,532502,190907,123388,216706,0,24695,10374,12052,0,82,1755,0,424,0,95556,0,0,104,0,0,0,0,73820,634,0,12,6,25,0,23,36,15,0,169855,0,435,2345,0,0,0,1834,0
1783510286,532502,190907,123388,216706,0,24695,10374,12052,0,82,1755,0,424,0,95556,0,0,104,0,0,0,0,73820,634,0,12,6,25,0,23,36,15,0,169855,0,435,2345,0,0,0,1834,0
1783510394,532647,190944,123496,216706,0,24713,10392,12052,0,82,1757,0,424,0,95861,0,0,104,0,0,0,0,74032,636,0,12,6,25,0,23,36,15,0,169855,0,435,2347,0,0,0,1834,0
1783510395,532647,190944,123496,216706,0,24713,10392,12052,0,82,1757,0,424,0,95861,0,0,104,0,0,0,0,74032,636,0,12,6,25,0,23,36,15,0,169855,0,435,2347,0,0,0,1834,0
1783510595,532647,190944,123496,216706,0,24713,10392,12052,0,82,1757,0,424,0,95861,0,0,104,0,0,0,0,74032,636,0,12,6,25,0,23,36,15,0,169855,0,435,2347,0,0,0,1834,0
1783510720,532647,190944,123496,216706,0,24713,10392,12052,0,82,1757,0,424,0,95861,0,0,104,0,0,0,0,74032,636,0,12,6,25,0,23,36,15,0,169855,0,435,2347,0,0,0,1834,0
1783510729,532647,190944,123496,216706,0,24713,10392,12052,0,82,1757,0,424,0,95861,0,0,104,0,0,0,0,74032,636,0,12,6,25,0,23,36,15,0,169855,0,435,2347,0,0,0,1834,0
1783511555,532687,190944,123536,216706,0,24713,10392,12052,0,82,1757,0,424,0,95861,0,0,104,0,0,0,0,74032,636,0,12,6,25,0,23,36,15,0,169943,0,435,2347,0,0,0,1834,0
1783511599,532687,190944,123536,216706,0,24713,10392,12052,0,82,1757,0,424,0,95861,0,0,104,0,0,0,0,74032,636,0,12,6,25,0,23,36,15,0,169943,0,435,2347,0,0,0,1834,0
1783511630,532687,190944,123536,216706,0,24713,10392,12052,0,82,1757,0,424,0,95861,0,0,104,0,0,0,0,74032,636,0,12,6,25,0,23,36,15,0,169943,0,435,2347,0,0,0,1834,0
1783511712,532687,190944,123536,216706,0,24713,10392,12052,0,82,1757,0,424,0,95861,0,0,104,0,0,0,0,74032,636,0,12,6,25,0,23,36,15,0,169943,0,435,2347,0,0,0,1834,0
1783511723,532687,190944,123536,216706,0,24713,10392,12052,0,82,1757,0,424,0,95861,0,0,104,0,0,0,0,74032,636,0,12,6,25,0,23,36,15,0,169943,0,435,2347,0,0,0,1834,0
1783511734,532687,190944,123536,216706,0,24713,10392,12052,0,82,1757,0,424,0,95861,0,0,104,0,0,0,0,74032,636,0,12,6,25,0,23,36,15,0,169943,0,435,2347,0,0,0,1834,0
1783511740,532687,190944,123536,216706,0,24713,10392,12052,0,82,1757,0,424,0,95861,0,0,104,0,0,0,0,74032,636,0,12,6,25,0,23,36,15,0,169943,0,435,2347,0,0,0,1834,0
1783511746,532687,190944,123536,216706,0,24713,10392,12052,0,82,1757,0,424,0,95861,0,0,104,0,0,0,0,74032,636,0,12,6,25,0,23,36,15,0,169943,0,435,2347,0,0,0,1834,0
1783511752,532687,190944,123536,216706,0,24713,10392,12052,0,82,1757,0,424,0,95861,0,0,104,0,0,0,0,74032,636,0,12,6,25,0,23,36,15,0,169943,0,435,2347,0,0,0,1834,0
1783511759,532687,190944,123536,216706,0,24713,10392,12052,0,82,1757,0,424,0,95861,0,0,104,0,0,0,0,74032,636,0,12,6,25,0,23,36,15,0,169943,0,435,2347,0,0,0,1834,0
1783511765,532687,190944,123536,216706,0,24713,10392,12052,0,82,1757,0,424,0,95861,0,0,104,0,0,0,0,74032,636,0,12,6,25,0,23,36,15,0,169943,0,435,2347,0,0,0,1834,0
1783511771,532788,190944,123637,216706,0,24713,10392,12052,0,82,1757,0,425,0,95861,0,0,104,0,0,0,0,74032,636,0,12,6,25,0,23,36,15,0,169943,0,435,2347,0,0,0,1834,0
1783511777,532788,190944,123637,216706,0,24713,10392,12052,0,82,1757,0,425,0,95861,0,0,104,0,0,0,0,74032,636,0,12,6,25,0,23,36,15,0,169943,0,435,2347,0,0,0,1834,0
1783511784,532845,190944,123694,216706,0,24713,10392,12052,0,82,1757,0,425,0,95861,0,0,104,0,0,0,0,74032,636,0,12,6,25,0,23,36,15,0,169943,0,435,2347,0,0,0,1834,0
1783511790,532845,190944,123694,216706,0,24713,10392,12052,0,82,1757,0,425,0,95861,0,0,104,0,0,0,0,74032,636,0,12,6,25,0,23,36,15,0,169943,0,435,2347,0,0,0,1834,0
1783511801,532845,190944,123694,216706,0,24713,10392,12052,0,82,1757,0,425,0,95861,0,0,104,0,0,0,0,74032,636,0,12,6,25,0,23,36,15,0,169943,0,435,2347,0,0,0,1834,0
1783511819,532979,190944,123828,216706,0,24713,10392,12052,0,82,1757,0,425,0,95861,0,0,104,0,0,0,0,74032,636,0,12,6,25,0,23,36,15,0,169943,0,435,2347,0,0,0,1834,0
1783511821,532979,190944,123828,216706,0,24713,10392,12052,0,82,1757,0,425,0,95861,0,0,104,0,0,0,0,74032,636,0,12,6,25,0,23,36,15,0,169943,0,435,2347,0,0,0,1834,0
1783512364,532979,190944,123828,216706,0,24713,10392,12052,0,82,1757,0,425,0,95861,0,0,104,0,0,0,0,74032,636,0,12,6,25,0,23,36,15,0,169943,0,435,2347,0,0,0,1834,0
1783512451,532979,190944,123828,216706,0,24713,10392,12052,0,82,1757,0,425,0,95861,0,0,104,0,0,0,0,74032,636,0,12,6,25,0,23,36,15,0,169943,0,435,2347,0,0,0,1834,0
1783512465,532979,190944,123828,216706,0,24713,10392,12052,0,82,1757,0,425,0,95861,0,0,104,0,0,0,0,74032,636,0,12,6,25,0,23,36,15,0,169943,0,435,2347,0,0,0,1834,0
1783512532,532979,190944,123828,216706,0,24713,10392,12052,0,82,1757,0,425,0,95861,0,0,104,0,0,0,0,74032,636,0,12,6,25,0,23,36,15,0,169943,0,435,2347,0,0,0,1834,0
1783512736,533065,190981,123877,216706,0,24722,10401,12052,0,82,1758,0,425,0,96051,0,0,104,0,0,0,0,74183,637,0,12,6,25,0,23,36,15,0,169943,0,435,2348,0,0,0,1834,0
1783512773,533101,191017,123877,216706,0,24731,10410,12052,0,82,1759,0,425,0,96051,0,0,104,0,0,0,0,74183,637,0,12,6,25,0,23,36,15,0,169943,0,435,2349,0,0,0,1834,0
1783512934,533101,191017,123877,216706,0,24731,10410,12052,0,82,1759,0,425,0,96051,0,0,104,0,0,0,0,74183,637,0,12,6,25,0,23,36,15,0,169943,0,435,2349,0,0,0,1834,0
1783512935,533101,191017,123877,216706,0,24731,10410,12052,0,82,1759,0,425,0,96051,0,0,104,0,0,0,0,74183,637,0,12,6,25,0,23,36,15,0,169943,0,435,2349,0,0,0,1834,0
1783512976,533101,191017,123877,216706,0,24731,10410,12052,0,82,1759,0,425,0,96051,0,0,104,0,0,0,0,74183,637,0,12,6,25,0,23,36,15,0,169943,0,435,2349,0,0,0,1834,0
1783513009,533101,191017,123877,216706,0,24731,10410,12052,0,82,1759,0,425,0,96051,0,0,104,0,0,0,0,74183,637,0,12,6,25,0,23,36,15,0,169943,0,435,2349,0,0,0,1834,0
1783513013,533101,191017,123877,216706,0,24731,10410,12052,0,82,1759,0,425,0,96051,0,0,104,0,0,0,0,74183,637,0,12,6,25,0,23,36,15,0,169943,0,435,2349,0,0,0,1834,0
1783513014,533101,191017,123877,216706,0,24731,10410,12052,0,82,1759,0,425,0,96051,0,0,104,0,0,0,0,74183,637,0,12,6,25,0,23,36,15,0,169943,0,435,2349,0,0,0,1834,0
1783513126,533163,191079,123877,216706,0,24747,10410,12052,0,82,1760,0,425,0,96051,0,0,104,0,0,0,0,74183,637,0,12,6,25,0,23,36,15,0,169943,0,435,2351,0,0,0,1850,0
1783513154,533163,191079,123877,216706,0,24747,10410,12052,0,82,1760,0,425,0,96051,0,0,104,0,0,0,0,74183,637,0,12,6,25,0,23,36,15,0,169943,0,435,2351,0,0,0,1850,0
1783513206,533225,191141,123877,216706,0,24763,10410,12052,0,82,1761,0,425,0,96051,0,0,104,0,0,0,0,74183,637,0,12,6,25,0,23,36,15,0,169943,0,435,2353,0,0,0,1850,0
1783513234,533225,191141,123877,216706,0,24763,10410,12052,0,82,1761,0,425,0,96051,0,0,104,0,0,0,0,74183,637,0,12,6,25,0,23,36,15,0,169943,0,435,2353,0,0,0,1866,0
1783513235,533225,191141,123877,216706,0,24763,10410,12052,0,82,1761,0,425,0,96051,0,0,104,0,0,0,0,74183,637,0,12,6,25,0,23,36,15,0,169943,0,435,2353,0,0,0,1866,0
1783513292,533293,191209,123877,216706,0,24763,10410,12052,0,82,1761,0,425,0,96051,0,0,104,0,0,0,0,74183,637,0,12,6,25,0,23,36,15,0,169943,0,435,2353,0,0,0,1866,0
1783513393,533408,191324,123877,216706,0,24788,10428,12059,0,82,1763,0,425,0,96051,0,0,104,0,0,0,0,74183,637,0,12,6,25,0,23,36,15,0,169943,0,435,2356,0,0,0,1866,0
1783513518,533408,191324,123877,216706,0,24788,10428,12059,0,82,1763,0,425,0,96051,0,0,104,0,0,0,0,74183,637,0,12,6,25,0,23,36,15,0,169943,0,435,2356,0,0,0,1866,0
1783513527,533408,191324,123877,216706,0,24788,10428,12059,0,82,1763,0,425,0,96051,0,0,104,0,0,0,0,74183,637,0,12,6,25,0,23,36,15,0,169943,0,435,2356,0,0,0,1866,0
1783513534,533408,191324,123877,216706,0,24788,10428,12059,0,82,1763,0,425,0,96051,0,0,104,0,0,0,0,74183,637,0,12,6,25,0,23,36,15,0,169943,0,435,2356,0,0,0,1866,0
1783513535,533408,191324,123877,216706,0,24788,10428,12059,0,82,1763,0,425,0,96051,0,0,104,0,0,0,0,74183,637,0,12,6,25,0,23,36,15,0,169943,0,435,2356,0,0,0,1866,0
1783513611,533448,191324,123917,216706,0,24788,10428,12059,0,82,1763,0,425,0,96051,0,0,104,0,0,0,0,74183,637,0,12,6,25,0,23,36,15,0,170030,0,435,2356,0,0,0,1866,0
1783515353,533448,191324,123917,216706,0,24788,10428,12059,0,82,1763,0,425,0,96051,0,0,104,0,0,0,0,74183,637,0,12,6,25,0,23,36,15,0,170030,0,435,2356,0,0,0,1866,0
